image,[caption],follower,like,comment
./data/christendominique_132032875326543833/Image/2047629789667130124_36063641.jpg,b'SSBoYXRlIGdvaW5nIHRvIHRoZSBraXRjaGVuIGFuZCBmaW5kaW5nIEnigJltIHRoZSBvbmx5IHNuYWNrIGluIHRoZSBob3VzZSDwn5iCIC4uLmovayBJIGRpZG7igJl0IG1ha2UgdGhpcyB1cCBJIGp1c3QgZGllZCB3aGVuIEkgcmVhZCBpdCEKClN0eWxlZCBieSBAYm9ybm9yaWdpbmdhbApPdXRmaXQgQGFha2FhZmFzaGlvbiAKI2NocmlzdGVuZG9taW5pcXVl',0,40070,190
./data/christendominique_132032875326543833/Image/2046786790322331835_36063641.jpg,b'SeKAmW0gcmVhZHkgZm9yIHN1bW1lciBhbHJlYWR58J+lsOKYgO+4jyBDYW7igJl0IGl0IGdldCBoZXJlIGFueSBxdWlja2VyISBMb3ZpbmcgdGhpcyBnbGFtIGJ5IEBnYWJ5dGVlbXVhIHVzaW5nIHRoZSBAZG9taW5pcXVlY29zbWV0aWNzIExpcCBHbG9zcyBpbiBTdHJhd2JlcnJ5IExlbW9uYWRlCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,43155,211
./data/christendominique_132032875326543833/Image/2045455209363965728_36063641.jpg,b'QmUgYSBwaW5lYXBwbGUg8J+NjSBTdGFuZCB0YWxsLCB3ZWFyIGEgY3Jvd24sIGFuZCBiZSBzd2VldCBvbiB0aGUgaW5zaWRlLgoKVGhlIGdsb3c6IFNLSU4gR0xPU1Mg4pyoIGZyb20gdGhlIFByaXNtYSBHbG93IHBhbGV0dGUgYW5kIHRoZSBTdHJhd2JlcnJ5IExlbW9uYWRlIGxpcGdsb3NzIEBkb21pbmlxdWVjb3NtZXRpY3MKI2NocmlzdGVuZG9taW5pcXVl',0,59813,385
./data/christendominique_132032875326543833/Image/2043931551327950524_36063641.jpg,b'VGhyb3VnaCBhbGwgdGhlIGNyYXppbmVzcyBpbiBsaWZlIGRvbuKAmXQgZm9yZ2V0IHRvIHRvIG1ha2UgeW91IGEgcHJpb3JpdHkg8J+SlSBUYWtlIGNhcmUgb2YgeW91IHRvb/CfmJggQ3VycmVudGx5IGdldHRpbmcgbXkgaGFpciBjb2xvcmVkIHdpdGggQGVyaWNrb2hhaXIgISBDYW4geW91IGd1ZXNzIHdoYXQgY29sb3IgSeKAmW0gY2hhbmdpbmcgaXQgdG9v8J+klAojY2hyaXN0ZW5kb21pbmlxdWU=',0,37822,230
./data/christendominique_132032875326543833/Image/2042399250272228118_36063641.jpg,b'SGFwcHkgTW90aGVy4oCZcyBEYXkgdG8gYWxsIHRoZSBRVUVFTlMgb3V0IHRoZXJlISBJ4oCZbSBzbyBwcm91ZCB0byBoYXZlIGNyZWF0ZWQgb25lIG9mIHRoZSBzd2VldGVzdCBzb3VscyBvbiBlYXJ0aCDwn5KV8J+lsCBZb3UgbWFrZSBldmVyeXRoaW5nIEkgZG8gc28gbXVjaCBtb3JlIGltcG9ydGFudCEgSSB3aWxsIGNvbnRpbnVlIHRvIGJlIHRoZSBiZXN0IHJvbGUgbW9kZWwgSSBjYW4gYmUgZm9yIHlvdfCfmJg=',0,69776,253
./data/christendominique_132032875326543833/Image/2039395589094966561_36063641.jpg,b'UFJJU01BIEdMT1cgaXMgYXZhaWxhYmxlIHJpZ2h0IG5vd+KcqPCfmJ0gQmUgeW91ciBvd24gU0tJTiBHTE9TUyBCT1NTIEdvIHRvIERvbWluaXF1ZUNvc21ldGljcy5jb20gdG8gZ3JhYiB5b3VycyBub3chCkBkb21pbmlxdWVjb3NtZXRpY3MKI2RvbWluaXF1ZWNvc21ldGljcw==',0,37218,266
./data/christendominique_132032875326543833/Image/2038798802911159222_36063641.jpg,b'QW55b25lIGNhbiBnbG934pyo8J+SpvCfpbAKV2XigJlyZSBhbGwgd2VhcmluZyBTa2luIEdsb3NzIGEgdW5pdmVyc2FsIGZyZXNoIGh5ZHJhdGluZyBub24gc3RpY2t5IGdsb3cgd2l0aCBzb2Z0IHBlYXJscyBmb3IgYSBnbG93aW5nIHdpdGhpbiBsb29rClAgUiBJIFMgTSBBICBHIEwgTyBXCkxhdW5jaGluZyBUT01PUlJPVyEhIDEwIEFNIPCfmK3wn5mM8J+PvApARG9taW5pcXVlY29zbWV0aWNzCgpQaG90byBieSDwn5O4IDogQGRhbWlyX2sgCiNkb21pbmlxdWVjb3NtZXRpY3M=',0,40558,185
./data/christendominique_132032875326543833/Image/2030954454022803415_36063641.jpg,b'VGhhdCBvbmUgdGltZSBhdCBDb2FjaGVsbGEgd2hlbiBJIHNhdyBO4oCZU3luYyBtaW51cyBKVCB3aXRoIEFyaWFuYSBHcmFuZGXwn5ir8J+ZjPCfj7zinaTvuI8gd2l0aCBAYm94eWNoYXJtCgpUb3AgJiBiZWx0IEBzaG9wbHVuYWIKU2lsdmVyIGJvb3RzIEBmbGFzaHlib3gKSmV3ZWxyeSBAaXJpZW1pY29sbGVjdGlvbiAKSGFpciBieSBAc2FicmluYS5wb3JzY2hlCiNjaHJpc3RlbmRvbWluaXF1ZSAjYm94eWNoZWxsYQ==',0,82088,500
./data/christendominique_132032875326543833/Image/2029529329976998743_36063641.jpg,b'TmV3IHZpZGVvIGp1c3Qgd2VudCB1cCBvbiBob3cgdG8gZ2V0IHBlcmZlY3Qgc2tpbiBpbiBwZXJzb24gd2l0aCBtYWtldXAhIExpbmtzIGluIHRoZSBiaW8g8J+RgAoKTWFrZXVwCkBtYWtldXBmb3JldmVydXMgVWx0cmEgSEQgU2VsZiBTZXR0aW5nIENvbmNlYWxlcnMKQHRhcnRlY29zbWV0aWNzIEZhY2UgVGFwZSBGb3VuZGF0aW9uIApAZG9taW5pcXVlY29zbWV0aWNzIE51ZGUgS2lzcyBDcmVhbSBNYXR0ZSBMaXF1aWQgTGlwICYgTGF0dGUgUGFsZXR0ZQpAbG9yZWFsbWFrZXVwIEJsdXNoCkB1cmJhbmRlY2F5Y29zbWV0aWNzIFNpbiBIaWdobGlnaHQKQHNlcGhvcmEgCiNjaHJpc3RlbmRvbWluaXF1ZSAjYWQ=',0,27281,152
./data/christendominique_132032875326543833/Image/2028787738643354376_36063641.jpg,b'U28gbWFueSBuZXcgZXhjaXRpbmcgdGhpbmdzIGFyZSBjb21pbmcgYXJvdW5kIHRoZSBjb3JuZXIgSSBjYW7igJl0IHdhaXQgdG8gcmV2ZWFsIGV2ZXJ5dGhpbmcgdG8geW91IGd1eXMhIENhbiB5b3UgZ3Vlc3Mgd2hhdCBpdCBjb3VsZCBiZSDwn6SUCgpEcmVzcyBAaG91c2VvZmNiCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,45058,311
./data/christendominique_132032875326543833/Image/2028678745853818709_36063641.jpg,b'RG9u4oCZdCBmb3JnZXQgdG8gZmFsbCBpbiBsb3ZlIHdpdGggeW91cnNlbGYgZmlyc3QsIHlvdeKAmXJlIGJlYXV0aWZ1bCEg8J+RqfCfj7zigI3wn6azCkZlZWxpbmcgd2lzZSB3aXRoIGFsbCB0aGlzIFNpbHZlciDwn5G18J+PvApAZG9taW5pcXVlY29zbWV0aWNzIE51ZGUgS2lzcyAjQ3JlYW1NYXR0ZUxpcHMKQGRvbWluaXF1ZWNvc21ldGljcyAjTGF0dGVQYWxldHRlCkBiZW5lZml0Y29zbWV0aWNzIEZvb2xwcm9vZiBicm93IHBvd2RlcgpAYXJtYW5pYmVhdXR5IEx1bWlub3VzIFNpbGsgRm91bmRhdGlvbgpAa3lsaWVjb3NtZXRpY3MgVmlyZ2luaXR5IEJsdXNoCldpZyBAdHJlc3Nlc3hzYW5kcmluZSAKUGhvdG8gYnkgQGRhbWlyX2sgCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,34697,259
./data/christendominique_132032875326543833/Image/2022210869878040172_36063641.jpg,b'TGl2aW5nIG15IGJlc3QgQ29hY2hlbGxhIGdsYW0gbGlmZSB3aXRoIEBib3h5Y2hhcm0g8J+ZjPCfj7zwn5idCkJ0dyBJ4oCZbSBvYnNlc3NlZCB3aXRoIHRoaXMgb3V0Zml0ISEKU3R5bGVkIGJ5IEBib3Jub3JpZ2luZ2FsClRvcCBAb25ldHJpZXV5ZXUKUGFudHMgQHNob3ByZXN0eWxlZApDaG9rZXIgJiBOZWNrbGFjZSBAbWVsb2R5ZWhzYW5pIApIZWVscyBAbGlsaWFuYWZvb3R3ZWFyCiNjaHJpc3RlbmRvbWluaXF1ZSAjYm94eWNoZWxsYQ==',0,41924,214
./data/christendominique_132032875326543833/Image/2018619926616616857_36063641.jpg,b'VHJvcGljYWwgcGFydHkgdmliZXPwn5CgCndpdGggQG5hcnNpc3Npc3QKCkRyZXNzIEBtZXNoa2kKSmV3ZWxyeSBAaXJpZW1pY29sbGVjdGlvbiAKSGVlbHMgQGxpbGlhbmFmb290d2VhcgoKI3doYXRtYWtlc3lvdWJsdXNoICNjaHJpc3RlbmRvbWluaXF1ZQ==',0,36976,232
./data/christendominique_132032875326543833/Image/2018516522183432117_36063641.jpg,b'V2hlbiB5b3VyIHRvcm4gYmV0d2VlbiB0d2Vya2luZyB3aXRoIHlvdXIgYmFlcyBvciB0YWtpbmcgdGhpcyBPT1REIHBob3RvIPCfmJ3wn4628J+SlQpTdHlsZWQgYnkgQGJvcm5vcmlnaW5nYWwKCkRyZXNzIEB3aGl0ZWZveGJvdXRpcXVlCkNsZWFyIGhlZWxzIEBtaXNzbG9sYWNvbQojY2hyaXN0ZW5kb21pbmlxdWU=',0,36714,137
./data/christendominique_132032875326543833/Image/2017921358163472703_36063641.jpg,b'RXNwcmVzc28gdGhlbiBiZWFjaCDwn4+dIApIdWdlIHRoYW5rIHlvdSB0byBAbmFyc2lzc2lzdCBmb3IgdGhpcyBiZWF1dGlmdWwgZXhwZXJpZW5jZSBpbiBTdC4gQmFydGjigJlzIGZvciBhIFNwZWNpYWwgT3JnYXNtIEJpcnRoZGF5ISEgVGhlIG5ldyBPcmdhc20gQ29sbGVjdGlvbiBpcyBub3cgYXZhaWxhYmxlIGluIEBzZXBob3JhIPCfmI0KQmlraW5pIEBtZXNoa2lzd2ltIAojY2hyaXN0ZW5kb21pbmlxdWUgI3doYXRtYWtlc3lvdWJsdXNo',0,48499,256
./data/christendominique_132032875326543833/Image/2015007020922500304_36063641.jpg,b'UGVhY2h5IHRvbmVzIG15IGZhdm9yaXRlIHRvbmVzIPCfjZHwn6ehCldoYXQgYWJvdXQgeW91PwoKQGl0c215cmF5ZXJheWUgeCBAYmhjb3NtZXRpY3MgRXllc2hhZG93IHBhbGV0dGUKQG5hcnNpc3Npc3QgVmVsdmV0IE1hdHRlIExpcCBwZW5jaWwg4oCcR29vZCBUaW1lc+KAnQpAa3lsaWVjb3NtZXRpY3MgQmx1c2gg4oCcSG9wZWxlc3MgUm9tYW50aWPigJ0KQGJlbmVmaXRjb3NtZXRpY3MgRm9vbHByb29mIGJyb3cgcG93ZGVyIOKAnHNoYWRlIDTigJ0KQGxldHNpbGFzaGVzIOKAnVNleHkgQmVhY2jigJ0KQG1pc3Nsb2xhY29tIFBlYWNoIEJsYXplcgpKZXdlbHJ5IEBpcmllbWljb2xsZWN0aW9uCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,52034,380
./data/christendominique_132032875326543833/Image/2014151263310129024_36063641.jpg,b'QmlnIGJpcmQgYm9zcyB2aWJlc/CfkKXwn5idCkkgaGFkIHNvIG11Y2ggZnVuIHRlbGxpbmcgbXkgc3RvcnkgZ29pbmcgZnJvbSBNYWtldXBhcnRpc3QsIGJlYXV0eSBpbmZsdWVuY2VyIHRvIGVudHJlcHJlbmV1ciB3aXRoIEBsb2NhbGVtYWdhemluZSBNeSBmaXJzdCBtYWdhemluZSBjb3ZlciDwn5mJIEnigJltIHNvIGdyYXRlZnVsIGZvciB0aGVzZSBhbWF6aW5nIG9wcG9ydHVuaXRpZXMhIE15IGJhYnkgQGRvbWluaXF1ZWNvc21ldGljcyBpcyBncm93aW5nIHNvIGZhc3QgSSBjb3VsZCBjcnnwn5mP8J+PvOKdpO+4jyDigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJQKVGhhbmtzIHRvIGV2ZXJ5b25lIGZvciBhbGwgb2YgeW91ciBzdXBwb3J0ISAgVGhhbmtzIHRvIGFsbCB0aGUgYW1hemluZyBwZW9wbGUgdGhhdCBtYWRlIHRoaXMgc2hvb3QgRVZFUllUSElORyBhbmQgbW9yZS4uLgpQaG90b2dyYXBoZWQgQnk6IERhbWllbiBOb2JsZSBBbmRyZXdzIEBub2JsZWFuZHJld3MKUGhvdG9ncmFwaHkgQXNzaXN0YW50OiBNYXh4IEthaXRseW5uIEBtYXh4a2FpdGx5bm4KTG9jYXRpb246IFcgTG9zIEFuZ2VsZXMgQHdsb3NhbmdlbGVzCldyaXR0ZW4gQnk6IEpvcmRhbiBOaXNoa2lhbiBAd29yZHNieWpvcmRhbgpTdHlsZWQgQnk6IFRlcmVzaXRhIE1hZHJpZ2FsIEBib3Jub3JpZ2luZ2FsCkhhaXIgQnk6IEp1bGlhIFNhdml0c2theWEgQGp1bGlhZG9lcy5oYWlyCk1ha2V1cCBCeTogQnJpYW4gQm9uZCBAYnJpYW5ib25kbWFrZXVwCgojY2hyaXN0ZW5kb21pbmlxdWUgI2RvbWluaXF1ZWNvc21ldGljcw==',0,47540,466
./data/christendominique_132032875326543833/Image/2002695096780231941_36063641.jpg,b'T09URPCflqQK4oCU4oCU4oCU4oCUClRvcCBAbWlzc2xvbGFjb20KSmVhbnMgQG5vYm9keWRlbmltCkJlbHQgJiBiYWcgQGd1Y2NpClNob2VzIEBjb252ZXJzZQpKZXdlbHJ5IEBpcmllbWljb2xsZWN0aW9uCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,66401,368
./data/christendominique_132032875326543833/Image/1999090062469480034_36063641.jpg,b'VGhpbmtpbmcgYWJvdXQgdGFjb3MgbGlrZS4uLvCfjK4gTSBBIEsgRSBVIFAgbCBEIEUgRSBUIFMKQHNhY2hhY29zbWV0aWNzb2ZmaWNpYWwgQnV0dGVyY3VwIFBvd2RlcgpAbmF0YXNoYWRlbm9uYSBHb2xkIFBhbGV0dGUgKyBCbG9vbSBCbHVzaCBhbmQgZ2xvdyBwYWxldHRlCkBodWRhYmVhdXR5IE1hdHRlIExpcHN0aWNrIGluIEpveXJpZGUKI2NocmlzdGVuZG9taW5pcXVl',0,30021,164
./data/christendominique_132032875326543833/Image/1998282694902961472_36063641.jpg,b'T2ZmIG1ha2luZyBtb3ZlcyDwn5u4',0,66853,422
./data/christendominique_132032875326543833/Image/1991840543415561776_36063641.jpg,b'Q296eSAmIENvbWZ5IGFsd2F5egrigJTigJTigJTigJTigJTigJTigJTigJTigJTigJQKV2hhdCBhYm91dCB5b3U/CgojY2hyaXN0ZW5kb21pbmlxdWU=',0,42439,163
./data/christendominique_132032875326543833/Image/1982309893687902933_36063641.jpg,b'R2xhbSBhbmQgdGhlbiBjaGlsbPCflqQKCk1ha2V1cApAZG9taW5pcXVlY29zbWV0aWNzIOKAnE51ZGUgS2lzc+KAnSAjQ3JlYW1NYXR0ZUxpcHMKQGJlbmVmaXRjb3NtZXRpY3MgRm9vbCBwcm9vZiBicm93IHBvd2RlcgpAZG9taW5pcXVlY29zbWV0aWNzIExhdHRlLCBiZXJyaWVzIGFuZCBjcmVhbSBleWVzaGFkb3cgcGFsZXR0ZQpAcmV2bG9uIEJsdXNoIEdlbGVlCkBiZWF1dHlibGVuZGVyIFJlLWRldyBNaXN0CkBrYXR2b25kYmVhdXR5IFByZXNzZWQgUG93ZGVyIEZvdW5kYXRpb24KQG90YWt1bGVuc19vZmZpY2lhbCBDb250YWN0cyBjYW7igJl0IHJlbWVtYmVyIG5hbWUKQGFydGlzdGNvdXR1cmUgY29uY2VpdGVkIERpYW1vbmQgR2xvdyBQb3dkZXIgCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,57252,416
./data/christendominique_132032875326543833/Image/1975783676646262192_36063641.jpg,b'TGFzdCBuaWdodCB3YXMgYW1hemluZyEgSSBoYWQgVEhFIEJFU1QgdGltZSBnbG93aW5nIGluIHRoaXMg8J+SoyBEUkVTUy4gVGhhbmtzIHRvIEBicnlhbmhlYXJucyBmb3IgdGFraW5nIHRpbWUgdG8gbWFrZSB0aGlzIGZvciBtZSEgSSB3YXMgc3Vycm91bmRlZCBieSBub3RoaW5nIGJ1dCBMT1ZFLCBhbmQgdHdlcmtpbmcgbGFzdCBuaWdodC4g8J+lsyBJIHdhbnRlZCB0byB0aGFuayB5b3UgZ3V5cyBhbmQgbXkgZnJpZW5kcyBmb3Igc2hvd2luZyBtZSBzbyBtdWNoIGxvdmUgYW5kIG1ha2luZyBtZSBmZWVsIHNvIHNwZWNpYWwuIFRoaXMgZW50aXJlIGJpcnRoZGF5IHdlZWsgSSByZWFsaXplZCBob3cgbWFueSBwZW9wbGUgY2FyZSBhbmQgc3VwcG9ydCBtZSwgYW5kIG15IGJyYW5kLiBJIGZlZWwgc28gYmxlc3NlZCB0byBoYXZlIHlvdSBhbGwsIGFuZCBteSBmcmllbmRzIG15IGhlYXJ0IGlzIGZ1bGwgYW5kIEkgYW0gc28gZ3JhdGVmdWwg8J+Zj/Cfj7zwn5it4p2k77iP8J+lsyBCdHcgdGhlIGRvb3IgaXMgY3VydmVkICBmb3IgZXZlcnlvbmUgaW4gdGhlIGNvbW1lbnRzIGdvIHdhdGNoIG15IHN0b3JpZXMgaXTigJlzIHRoZSBzYW1lIGN1cnZlIGluIGV2ZXJ5IHBpY3R1cmUgbm8gbWF0dGVyIHRoZSBib2R5IHBhcnQh',0,149357,1275
./data/christendominique_132032875326543833/Image/1975123416180711017_36063641.jpg,b'QWhoISBZb3UgZ3V5c/CfmLHwn6WzIFNoZeKAmXMgcmVhZHkgZm9yIHlvdSEgT3VyIE5FVyAjQ3JlYW1NYXR0ZUxpcHMgQGRvbWluaXF1ZWNvc21ldGljcyAganVzdCB3ZW50IGxpdmUgSW4gNCBzaGFkZXMgYW5kIHRoZXkgYWxsIGhhdmUgYSBkaWZmZXJlbnQgcGVyc29uYWxpdHkuIFRoaXMgY29sb3IgaXMgI0hlYXJ0YmVhdCBhbmQgc2hl4oCZcyBhIGJvbGQgaG9wZWxlc3Mgcm9tYW50aWMgYW5kIGl0IGRvZXNu4oCZdCBtYXR0ZXIgd2hhdCB0aW1lIG9mIGRheSBpdCBpcyBzaGXigJlzIGluIGEgU21va2V5IGV5ZS7inaTvuI/wn6WACiNkb21pbmlxdWVjb3NtZXRpY3MgI2phZGV5bGlwcwoKUGhvdG8gYnkgQGRhbWlyX2s=',0,27549,190
./data/christendominique_132032875326543833/Image/1974339499429294975_36063641.jpg,b'U2hl4oCZcyBWIGJ1c3kgcnVubmluZyBlcnJhbmRzIG91dGZpdAoKVG9wIEBtZXNoa2kKSm9nZ2VycyBAbWlzc2xvbGFvZmZpY2lhbApTbmVha2VycyBAY2hhbmVsb2ZmaWNpYWwKQGRlc2lwZXJraW5zIFggQHF1YXlhdXN0cmFsaWEgYmx1ZWxpZ2h0IGhpZ2gga2V5IG1pbmlzCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,76764,368
./data/christendominique_132032875326543833/Image/1971460291229380892_36063641.jpg,b'SSBkaWQgaXQhIFRoZSAjYnJhdHpjaGFsbGVuZ2Ugd2hhdCBkbyB5b3UgdGhpbms/IfCfka/igI3imYDvuI8gSSBqdXN0IHVwbG9hZGVkIHRoZSB2aWRlbyBAc3lsdmlhZ2FuaSBhbmQgSSB0cmFuc2Zvcm1lZCBvdXJzZWx2ZXMgaW50byB0aGUgYnJhdHogZG9sbHMhIExpbmtzIGluIHRoZSBiaW8hCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,67922,522
./data/christendominique_132032875326543833/Image/1968675877151942793_36063641.jpg,b'R0xPV1kgREVXWSBHT09ETkVTUyDinKgKSnVzdCBwb3N0ZWQgYSB0dXRvcmlhbCBvbiBob3cgdG8gZ2V0IGdsb3dpbmcgd2ludGVyIG1ha2V1cCBhbmQgc2tpbiBmb3IgdXMgZHJ5IGdpcmxzIG91dCB0aGVyZfCfmYMgVXNpbmcgdGhlIG5ldyBAZGlvcm1ha2V1cCBTa2luIEdsb3cgRm91bmRhdGlvbiBAc2VwaG9yYSAKI2NocmlzdGVuZG9taW5pcXVl',0,36524,265
./data/christendominique_132032875326543833/Image/1966351761866593718_36063641.jpg,b'QXF1YXJpdXMgc2Vhc29uIGlzIGhlcmUg8J+UruKZku+4jwpBbmQgc2hl4oCZcyByZWFkeSEg8J+lsyBCZGF5IG1vbnRoIGlzIGp1c3QgaW4gYSBmZXcgZGF5cyDwn6eBRkVCUlVBUlkgNXRoIPCfkpUgV2hhdOKAmXMgeW91ciBzaWduPyHwn5Gv4oCN4pmA77iPCkRyZXNzIEBzaG9wbHVuYWIKClBob3RvIENyZWQ6IEBtYWNfZGFkZHl5IAojY2hyaXN0ZW5kb21pbmlxdWU=',0,82355,1001
./data/christendominique_132032875326543833/Image/1960559944143437435_36063641.jpg,b'Qm95ZnJpZW5kIGplYW5zIG51ZGUgdG9wLCBoZWVscyBhbmQgZmFjZfCfp6EKClRvcCAmIEplYW5zIEBzaG9wbHVuYWIKSGVlbHMgQHB1YmxpY2Rlc2lyZQpCZWx0IEBndWNjaQojY2hyaXN0ZW5kb21pbmlxdWU=',0,68415,244
./data/christendominique_132032875326543833/Image/1955584848777655504_36063641.jpg,b'WW91ciBtaW5kIGlzIGEgd2VhcG9uLiBLZWVwIGl0IGxvYWRlZPCflKvwn5KXCkRyZXNzIEBob25leWJ1bQrigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJTigJQKTXkgbGl0dGxlIGhlYWRzIGFyZSB3YWl0aW5nIGZvciB0aGVpciBuZXcgd2lncyB0byBjb21lIGlu8J+ShvCfj7vigI3imYDvuI8KI2NocmlzdGVuZG9taW5pcXVl',0,75706,539
./data/christendominique_132032875326543833/Image/1951271610615098965_36063641.jpg,b'TW1tbS4uLknigJltIGNyYXZpbmcgU3RyYXdiZXJyeSBNaWxr8J+Nk/CfpZsgSGFpciBzdHlsZWQgYW5kIGluc3RhbGxlZCBieSBAcGV0ZXJtYXppbHUKCkNhbuKAmXQgd2FpdCB0byBwbGF5IHdpdGggbW9yZSBjb2xvcnPwn5KZ8J+SmvCfkpvwn6eh4p2k77iPCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,92644,1043
./data/christendominique_132032875326543833/Image/1943900374360718596_36063641.jpg,b'V2hlbiB5b3VyIHJlYWR5IGZvciAyMDE5IGJ1dCBpdOKAmXMgbm90IHJlYWR5IGZvciB5b3Ug4pyo8J+NvgpEcmVzcyBAbWVzaGtpCkJvb3RzIEBob3VzZW9mY2IKVGh1bWIgcmluZyBAcXVlZW5wZWUKI2NocmlzdGVuZG9taW5pcXVl',0,98632,872
./data/christendominique_132032875326543833/Image/1943277191232402009_36063641.jpg,b'TXkgZmlyc3QgZXZlciBjb2xsYWIgd2l0aCBhIGJyYW5kICYgaXTigJlzIHRoZSBvbmUgYW5kIG9ubHkgQG1hY2Nvc21ldGljcyBJIGFtIGJleW9uZCBodW1ibGVkIGFuZCBleGNpdGVkIHRvIGJlIGFibGUgdG8gY29sbGFiIHdpdGggc3VjaCBhIHN0YXBsZSBhcnRpc3QgYnJhbmQuIEkgcHV0IHRvZ2V0aGVyIG15IG5hdHVyYWwgZ2xhbSBmYXZvcml0ZXMgaW4gb25lIGJveCBqdXN0IGZvciB5b3UgZ3V5cyEgQXZhaWxhYmxlIGV4Y2x1c2l2ZWx5IGF0IEBub3Jkc3Ryb20gI01BQ3hDaHJpc3RlbkRvbWluaXF1ZQ==',0,60757,460
./data/christendominique_132032875326543833/Image/1941106308283705152_36063641.jpg,b'Q2hyaXN0bWFzIHdpdGggdGhlIEtyYW5rIHZpYmVz8J+MivCfjoQKV2hhdOKAmXMgeW91IGZhdm9yaXRlIENocmlzdG1hcyBtb3ZpZT8hCiNjaHJpc3RlbmRvbWluaXF1ZQ==',0,51734,2447
